y_real,pred_regresion_logistica,proba_regresion_logistica,pred_random_forest,proba_random_forest,pred_xgboost,proba_xgboost
0,0,0.00011114441593722091,0,0.008168941393797629,0,0.00030421192
0,0,4.578872330310719e-05,0,0.0014247553472860005,0,0.00021984539
0,0,0.0004331361750354126,0,0.0018192497487411207,0,0.000537761
0,0,0.00018225431555985057,0,0.0017417303688961594,0,0.00023279159
0,0,0.000122321696249568,0,0.0036960227269965673,0,0.00025693464
0,0,0.00012758205303131003,0,0.002810671759566117,0,0.00025163358
0,0,0.00045560248832582665,0,0.0024052832213542126,0,0.00021071361
0,0,0.00012898027615924922,0,0.0023277638415092512,0,0.00036578835
0,0,0.00017637810889912465,0,0.0014706209843663941,0,0.00029751367
0,0,0.0006038702829811759,0,0.0015132649076073324,0,0.00045331402
0,0,0.00015906260525316317,0,0.0018064635518944432,0,0.00027999122
0,0,0.000288110410074659,0,0.0014706209843663941,0,0.00026780076
0,0,9.070333901778607e-06,0,0.0003790632161258776,0,0.002129971
0,0,4.802078232749597e-07,0,0.015612396549459211,0,0.002048204
0,0,1.4445961452010397e-07,0,0.0004375860249840075,0,0.0011596439
0,0,1.9810043974927644e-07,0,0.0009522057190034582,0,0.0004000802
0,0,6.696003427986044e-07,0,0.026196174551866444,0,0.00026339898
0,0,0.0011589074219269615,0,0.0010426991349705942,0,0.00045926697
0,0,0.004290987243597608,0,0.017430520142551434,0,0.00049917854
0,0,0.0008644641566416972,0,0.0010426991349705942,0,0.0007042798
0,0,0.0009201038991961554,0,0.009808694698996718,0,0.00068475027
0,0,0.0012757909586165906,0,0.019245531263517558,0,0.0005429053
0,0,0.0011909951281772573,0,0.01007143435014104,0,0.00064513256
0,0,0.0010694460411363332,0,0.01777193074136221,0,0.0010485267
0,0,0.0010454977728851797,0,0.001955289714680739,0,0.000867151
0,0,0.001294298122399939,0,0.0008780683633070903,0,0.0006456357
0,0,0.002160676197464504,0,0.0013031158016372612,0,0.00065261155
0,0,0.0005761486052135154,0,0.010878068363307092,0,0.0004640164
0,0,0.0005633872100975153,0,0.0008192448338953255,0,0.00055345264
0,0,0.0013295526897035127,0,0.030623921407905198,0,0.0006253425
0,0,0.0005980364612040202,0,0.0005588281672286589,0,0.00061490724
0,0,0.001361458008793589,0,0.0005814015306598101,0,0.00061110116
0,0,0.0006970957542093436,0,0.0008115357484560958,0,0.00078969775
0,0,0.0008962443928563679,0,0.011130775944534528,0,0.00041862222
0,0,0.0011798914482160617,0,0.00975901137204608,0,0.00066120166
0,0,0.0014477629449561127,0,0.0008115357484560958,0,0.0008267234
0,0,0.0014615132439503864,0,0.0008192448338953255,0,0.0008870008
0,0,0.0009499670225054514,0,0.0006176516966404236,0,0.0004560978
0,0,0.0020386099699208782,0,0.011144448085927848,0,0.000593012
0,0,0.00118189540335871,0,0.001955289714680739,0,0.00072749803
0,0,0.0004224759782037677,0,0.0008192448338953255,0,0.00049331615
0,0,0.0011782063111330319,0,0.010878068363307092,0,0.00043551635
0,0,0.0011160122600449467,0,0.0018114862769632457,0,0.00051098556
0,0,0.00034079232830373714,0,0.0010719524151227623,0,0.0006772604
0,0,0.0003541917447819124,0,0.012108559963457473,0,0.00042362724
0,0,0.00021549823102040615,0,0.0008974002511277533,0,0.00036414666
0,0,0.0008582877648041193,0,0.0010719524151227623,0,0.00054729276
0,0,0.0007209997949823314,0,0.0008115357484560958,0,0.00054070796
0,0,0.0005452907312036847,0,0.0008115357484560958,0,0.00036322925
0,0,0.0019455591882198693,0,0.007171028083357217,0,0.0005636372
0,0,0.003787876678944312,0,0.001402922346579411,0,0.00044481453
0,0,0.0008825022223164621,0,0.0005588281672286589,0,0.0010263044
0,0,0.0015159897952646008,0,0.0006176516966404236,0,0.00039315072
0,0,0.001341317270332765,0,0.0010426991349705942,0,0.0009065735
0,0,0.00027871190010445365,0,0.0172769347801217,0,0.0003494749
0,0,0.0005704524114296866,0,0.0005814015306598101,0,0.00038342646
0,0,0.0006516999012231105,0,0.0006221193064691652,0,0.00079592067
0,0,0.0012642938597291276,0,0.009560754075771118,0,0.0007075243
0,0,0.000716069764446488,0,0.0006221193064691652,0,0.0006927331
0,0,0.0009383774266257005,0,0.001402922346579411,0,0.00047025678
0,0,0.0016903496007684812,0,0.0005588281672286589,0,0.0003497597
0,0,0.006159169767043494,0,0.0005588281672286589,0,0.0005987889
0,0,0.003388526583581673,0,0.0005588281672286589,0,0.0006730144
0,0,0.001754549131701368,0,0.009225246633349284,0,0.0006319074
0,0,0.0017887096451449438,0,0.0010426991349705942,0,0.00069256214
0,0,0.0008301393995002079,0,0.018164988091134465,0,0.00041517286
0,0,0.0004732754840920022,0,0.0005588281672286589,0,0.0006311478
0,0,0.0004380650881044621,0,0.0005588281672286589,0,0.0005147743
0,0,0.00031490075270433713,0,0.010882535973135835,0,0.0009011303
0,0,0.0007549016629794275,0,0.0010426991349705942,0,0.000818171
0,0,0.000490279029766011,0,0.012985426018849689,0,0.0005249763
0,0,0.0008050436374300249,0,0.020387293628517482,0,0.0010915326
0,0,0.0010486016696768788,0,0.0005588281672286589,0,0.0005512228
0,0,0.004343711950802385,0,0.009415971024371516,0,0.0007799066
0,0,0.00381095454453457,0,0.02059045769948794,0,0.00055812026
0,0,0.00181831849822768,0,0.0005767629380804138,0,0.00077095703
0,0,0.0019253350282651218,0,0.021645049937548642,0,0.0005637836
0,0,0.008632613273708734,0,0.011487809033113883,0,0.0015985302
0,0,0.016413180334360865,0,0.03189741053939582,0,0.0012250311
0,0,0.029714826908448108,0,0.0487939735886022,0,0.0012695217
0,0,0.07340352239148505,0,0.05853793561511716,0,0.002808876
0,0,0.046791593071579596,0,0.0436304875357348,0,0.0022509175
0,0,0.27833454607031327,0,0.19702992962135638,0,0.04081569
0,1,0.5159621649962409,0,0.23597646175030917,0,0.081638515
1,1,0.6494213612532207,0,0.2803656251771605,0,0.10722389
1,1,0.6390257119002829,0,0.37451456429573254,0,0.13174674
1,1,0.9158856606842014,1,0.7827795668656009,1,0.55520475
1,1,0.9689488754723952,1,0.8860641009559032,1,0.8855504
1,1,0.9715926312994493,1,0.7757700166371727,1,0.7975168
1,1,0.987132422763024,1,0.8522331979672793,1,0.935558
1,1,0.995498846441679,1,0.927314445846741,1,0.9697141
0,0,0.005810147998468531,0,0.03676159662025941,0,0.0025877985
0,0,3.1313186494919696e-05,0,0.037697937682727195,0,0.0012527442
0,0,3.622419590899675e-06,0,0.017900257667055407,0,0.00051366707
0,0,4.401661030222078e-07,0,0.010952205719003459,0,0.00032481126
0,0,2.0549546461597892e-07,0,0.020974901985082117,0,0.00024179697
0,0,8.826984495029824e-07,0,0.008960679797552294,0,0.00012121181
0,0,0.0003267771519805431,0,0.002166634275723818,0,0.0010507791
0,0,0.00020718020954469416,0,0.007560690565186253,0,0.0008911068
0,0,0.0002191716900053097,0,0.014667912765715361,0,0.0011566014
0,0,0.00015792050682279053,0,0.0014702633283941943,0,0.001548663
0,0,0.0006297507307575204,0,0.021314964831033328,0,0.0013957429
0,0,0.00016300622566692177,0,0.0023175776719502332,0,0.0009329568
0,0,0.00018940157856396335,0,0.023601245193701704,0,0.0012243895
0,1,0.7694624831755007,0,0.15432095054423609,0,0.036619145
0,1,0.8448479010653273,0,0.2311043765809161,0,0.04754308
0,1,0.9197046221426493,1,0.6650778410840565,0,0.30765268
1,1,0.9739846682581261,1,0.8420073910197907,1,0.8356945
1,1,0.9819086038490045,1,0.8564820091662666,1,0.88113713
1,1,0.984958063338912,1,0.9260462344981749,1,0.8753663
1,1,0.9933566959390073,1,0.9600980603484865,1,0.96616834
1,1,0.998178019225758,1,0.9704302386933042,1,0.9153629
1,1,0.9991772628352033,1,0.9695424586545207,1,0.9808725
1,1,0.9993421291988487,1,0.9363853663656241,1,0.9849541
0,0,0.021009456043908952,0,0.03791336768630706,0,0.00040302024
0,0,0.00011286598339075721,0,0.032363430914311146,0,0.00058801944
0,0,7.554557857265562e-06,0,0.0049842632434022,0,0.00046471134
0,0,4.495972979936336e-06,0,0.027548488500201685,0,0.00041977092
0,0,8.291624893372378e-06,0,0.004421987192947539,0,0.0002569692
0,0,6.147157880328032e-05,0,0.00322495908843698,0,0.00024863204
0,0,0.0030297640158877433,0,0.003048239705494675,0,0.00050768204
0,0,0.0011521202720833758,0,0.02421550067834149,0,0.00036052216
0,0,0.00303849981904698,0,0.06239453410243679,0,0.0032582162
0,0,0.0002813059599614275,0,0.020116302176431657,0,0.00059841666
0,0,0.00039589980107263884,0,0.013582470371480177,0,0.00027102616
0,0,0.0005596834330455967,0,0.02073309901361896,0,0.0005445978
0,0,0.00037820707954395284,0,0.04648284903498515,0,0.0004296952
0,0,0.0005463987585921549,0,0.012397272220556537,0,0.0009311119
0,0,0.004739446687005778,0,0.009625345401902763,0,0.000633528
0,0,0.007920744814332997,0,0.002199023585922484,0,0.00067425217
0,0,0.007808313397886277,0,0.002209996883668569,0,0.0004533039
0,0,0.0016488792925666398,0,0.01923013095203322,0,0.0005678269
0,0,0.0009252954438582567,0,0.0011785448574730304,0,0.000535063
0,0,0.001748990049048828,0,0.0029864918773405804,0,0.0005732108
0,0,0.0043606707370203125,0,0.00867854485747303,0,0.0006720319
0,0,0.002286306144363648,0,0.012405409675063341,0,0.0002663679
0,0,0.0006943373997964857,0,0.0033578490349851537,0,0.00031790134
0,0,0.0014243550419035969,0,0.0017704720414323883,0,0.00040824388
0,0,0.008726620866632223,0,0.006654894463041266,0,0.0005682828
0,0,0.007670318368481687,0,0.007339592183188927,0,0.00033589776
0,0,0.009330724360166685,0,0.005648261028456724,0,0.0017889896
0,0,0.008524791930805768,0,0.0051389481346275825,0,0.0009415756
0,0,0.028558666314296,0,0.011226411999817325,0,0.0015177557
0,0,0.03431977981900518,0,0.023793491369746816,0,0.005617476
0,0,0.14858137370713978,0,0.24026689456325456,0,0.0047441055
0,0,0.1931829109719831,0,0.09820949524613048,0,0.00637896
0,1,0.8278715415272943,0,0.4789446124729501,0,0.06259269
0,1,0.8123458130050232,1,0.5973094255605187,0,0.22071871
0,1,0.8576062914987417,1,0.550735933078969,0,0.2534029
0,1,0.9729223989390763,1,0.9143445793926059,1,0.82992846
0,1,0.9930781125431585,1,0.950305506802695,1,0.8074005
0,1,0.9899189519789968,1,0.955544306320163,0,0.48999703
1,1,0.996766773358493,1,0.9725470811823557,1,0.78302705
1,1,0.9991125874644016,1,0.9825273012114409,1,0.89699525
1,1,0.9995178824789145,1,0.9645364716946591,1,0.90528166
1,1,0.9999548385702217,1,0.9814913699860398,1,0.98901373
1,1,0.9999921366416425,1,0.9845208406156614,1,0.97066844
1,1,0.9999981566052124,1,0.9831417710324124,1,0.9737143
1,1,0.9999998601513851,1,0.9710472091302569,1,0.9936761
0,0,0.0359045893476111,0,0.005429756022806196,0,0.0017567663
0,0,1.6797972758880163e-05,0,0.011235882132280717,0,0.0025642712
0,0,8.358342763935635e-07,0,0.011314799832393457,0,0.0017599654
0,0,2.4467343378848112e-08,0,0.004257585561466601,0,0.00066123885
0,0,1.94560436967003e-08,0,0.016235882132280718,0,0.001054121
0,0,2.3462187893957998e-07,0,0.013243514800809868,0,0.00056734297
0,0,0.014453469668663154,0,0.008679350106899894,0,0.00053838006
0,0,0.01929189503377483,0,0.010415349758946504,0,0.00062265916
0,0,0.05344071469860615,0,0.007701355822563311,0,0.00054146274
0,0,0.012722513706708617,0,0.0015158378089124788,0,0.00039701097
0,0,0.007881373737380366,0,0.002684610570202785,0,0.0006073053
0,0,0.0007485984589483253,0,0.010605700719476469,0,0.0004124435
0,0,0.0013454805056805263,0,0.00581370545977177,0,0.00060926896
0,0,0.002519599702285673,0,0.011006073035947058,0,0.00041852807
0,0,0.003256475485610426,0,0.002356132666370494,0,0.00034227697
0,0,0.003813564531281699,0,0.003317173635127122,0,0.00043174278
0,0,0.0035692299819975676,0,0.015238785199336066,0,0.00040983423
0,0,0.0006156084064730954,0,0.01226882253552015,0,0.00023184752
0,0,0.0009070201435260137,0,0.0028836791334516474,0,0.00038730292
0,0,0.0011093315992581293,0,0.013312821600499751,0,0.00097290915
0,0,0.0018825733910520612,0,0.005456879576518366,0,0.0002924521
0,0,0.0005267205784749802,0,0.0044054096750633384,0,0.00024890102
0,0,0.0007237795565231134,0,0.002464631116188478,0,0.000553118
0,0,0.0012731812458436063,0,0.009349389741545127,0,0.0005518508
0,0,0.0005839322178352675,0,0.013345392463944452,0,0.00028130764
0,0,0.0009020566108387016,0,0.012082177351831015,0,0.00026835874
0,0,0.0042996847546615344,0,0.015590711044737754,0,0.00040057194
0,0,0.0025665982349356476,0,0.017045198091742344,0,0.00033922723
0,0,0.008690561952390295,0,0.0151872465308724,0,0.0005052398
0,0,0.007259178631889895,0,0.024493862670838668,0,0.00042965938
0,0,0.007040007146681121,0,0.0240238521356814,0,0.0005098473
0,0,0.010505717287882091,0,0.015445171857865819,0,0.00039245893
0,0,0.023615357531432804,0,0.016210472058509052,0,0.00037405244
0,0,0.051721975043446916,0,0.015223742870430886,0,0.0006981149
0,0,0.017460042043071847,0,0.013981695914534792,0,0.00046399207
0,0,0.004395347229531088,0,0.015242453504834566,0,0.0002786368
0,0,0.007777394827238421,0,0.009825447894900662,0,0.0004540373
0,0,0.0005443394980925461,0,0.019789329931934906,0,0.00057132577
0,0,0.0003509389608024937,0,0.024807034138181697,0,0.0004913915
0,0,0.005392704546550828,0,0.027946318514166915,0,0.00075864367
0,0,0.003389189951630886,0,0.03609344648002454,0,0.001332277
0,0,0.0010355499000725735,0,0.019273429156052613,0,0.0003449199
0,0,0.0007473744733830848,0,0.0076126342031219325,0,0.0013387187
0,0,0.0007603526724150678,0,0.006159840039923653,0,0.0004448457
0,0,0.0006692498720375076,0,0.008680935163901853,0,0.00029058248
0,0,0.000717137615746036,0,0.007589763563544174,0,0.00045149698
0,0,0.0019067329934552163,0,0.01875131849712282,0,0.001996897
0,0,0.002839684865642189,0,0.019603192088963294,0,0.0009836316
0,0,0.006042770047039046,0,0.018833021122852775,0,0.0006994245
0,0,0.0021981463835515475,0,0.008882250131018685,0,0.00033782577
0,0,0.0028488839752924817,0,0.0061936993740759096,0,0.00037963802
0,0,0.005195545065510623,0,0.017857245044557574,0,0.00138625
0,0,0.007426043380398024,0,0.005526634974826976,0,0.0007418784
0,0,0.013553004867034441,0,0.02060347887089637,0,0.00082104706
0,0,0.0010833720950058864,0,0.008743596837343291,0,0.00028285242
0,0,0.0005851536924583627,0,0.0012343431573641466,0,0.00044627284
0,0,0.0026047655722712887,0,0.008882250131018685,0,0.00043070322
0,0,0.0024876058602451437,0,0.006619047099701112,0,0.0005092914
0,0,0.005738778598736023,0,0.02382735078518696,0,0.0016080898
0,0,0.00636884933912697,0,0.02981825107071718,0,0.0012201145
0,0,0.00409893386063015,0,0.07702190171741402,0,0.0034758958
0,0,0.019967905932364076,0,0.1923445274611016,0,0.018658979
0,0,0.03375667001291085,0,0.20650510274219946,0,0.01619386
0,0,0.009949818130698514,0,0.09732622871448679,0,0.009030771
0,0,0.08731042577845298,0,0.41000035277424784,0,0.07222348
0,0,0.12436624971140693,0,0.3040138682581701,0,0.04665599
0,0,0.27588888332418715,0,0.39283173162331836,0,0.14356314
0,0,0.3898384682220788,1,0.7225742878319048,0,0.14908223
0,0,0.43627021504482727,1,0.763476553061822,0,0.329092
0,0,0.47353141475754956,1,0.7711400877424459,0,0.19061358
0,1,0.8273440977943431,1,0.9029647919805582,0,0.38580814
0,1,0.8612683756232088,1,0.9279587587887278,0,0.2648232
1,1,0.9833479059826468,1,0.9620753997232182,1,0.8715846
1,1,0.995088936582961,1,0.9756103456697542,1,0.87810785
1,1,0.9968400322674448,1,0.9791600987592533,1,0.92617124
1,1,0.999434445805755,1,0.9838290597290955,1,0.94604397
1,1,0.9998264657608432,1,0.9833008355563233,1,0.97801286
1,1,0.9999535592050914,1,0.9856377238667242,1,0.991168
1,1,0.999954340938264,1,0.9838604238500567,1,0.9856668
0,0,0.17094036685828093,0,0.14243159161634789,0,0.057517145
0,0,0.00010650573621224153,0,0.005319825764925338,0,0.0022462094
0,0,2.998421869832671e-06,0,0.009409039145048008,0,0.0012537141
0,0,4.356554834983572e-07,0,0.046362860762536665,0,0.0035870383
0,0,5.162990999590312e-07,0,0.026006418185505868,0,0.0016934839
0,0,3.9208043347715586e-06,0,0.01484907666016843,0,0.00016913767
0,0,0.010028558450940125,0,0.050859022201682945,0,0.0037699419
0,0,0.006147655898498166,0,0.006715690263683535,0,0.0007565918
0,0,0.0026083614350310112,0,0.010229024717685808,0,0.00053325354
0,0,0.0018590627084026476,0,0.008767897086021567,0,0.0004989048
0,0,0.0062167833572240455,0,0.019920404675299846,0,0.000537185
0,0,0.002711557479891059,0,0.004465597241035616,0,0.00045024522
0,0,0.006913206539216478,0,0.02577640580028881,0,0.0007820801
0,0,0.006501501814040232,0,0.007830329115333145,0,0.00075081177
0,0,0.004967469373653017,0,0.01971704934742079,0,0.0009345694
0,0,0.0011422790483643082,0,0.0061648036052420595,0,0.0003598975
0,0,0.005380193540243414,0,0.02344725950063807,0,0.00064268825
0,0,0.0024237463370745276,0,0.01437175468092855,0,0.0005266681
0,0,0.0036190148369148584,0,0.013138557121141335,0,0.0005321263
0,0,0.006097723092506238,0,0.03907217508432149,0,0.0023646296
0,0,0.008163457666629279,0,0.1332052165604562,0,0.0055859396
0,0,0.007146493773667392,0,0.07435013969368812,0,0.002542805
0,0,0.02053109097021139,0,0.47176856418724994,0,0.029351773
0,0,0.044147779801640606,0,0.4140033816371394,0,0.03736154
0,0,0.12073693605536033,1,0.5656361284022,0,0.081326135
0,0,0.09843438754892574,0,0.49402272133362485,0,0.27451548
0,0,0.2587325186242329,1,0.6674725656296298,0,0.13226375
0,1,0.6092901300538492,1,0.7215094524978674,0,0.24661659
0,1,0.8826042602737202,1,0.8444673923956746,1,0.71357256
0,1,0.9211439579541102,1,0.9616266880053679,1,0.63812226
0,1,0.9903886775882254,1,0.9709882101612923,1,0.835098
1,1,0.9946493434977582,1,0.9586216772945397,1,0.8746581
1,1,0.99628892490768,1,0.9847880450390432,1,0.9434553
1,1,0.9984790792967769,1,0.9844025258717372,1,0.97827715
1,1,0.9996063259357624,1,0.9756604538166747,1,0.9749826
1,1,0.9999215635243307,1,0.9845656119084387,1,0.9859926
1,1,0.9999693502926773,1,0.9829084023837857,1,0.97437876
1,1,0.9999842964301465,1,0.9845719213600728,1,0.9891348
0,0,0.059875187820015975,0,0.06301606665632846,0,0.010155964
0,0,9.848847583532142e-05,0,0.03334553560893691,0,0.0021566092
0,0,4.857965473687229e-06,0,0.01813821019220362,0,0.00067996175
0,0,2.858634222056273e-07,0,0.007636865332523496,0,0.00032152145
0,0,4.7307675157184567e-07,0,0.018404819926054507,0,0.00035495727
0,0,3.309581668915088e-06,0,0.11777011645506943,0,0.0020147918
0,0,0.005708250855746072,0,0.028092796832470207,0,0.0017970684
0,0,0.001093526852633712,0,0.012332028979474514,0,0.0013391452
0,0,0.002605432872343443,0,0.006270792738599844,0,0.0007648501
0,0,0.0011721909876202718,0,0.02164679159747532,0,0.0011135208
0,0,0.004020557391501667,0,0.10691891857721277,0,0.004760992
0,0,0.0010529490590349684,0,0.018600555044267303,0,0.0006617201
0,0,0.005558069806386722,0,0.0030654856577042424,0,0.0005114119
0,0,0.005336415136733476,0,0.011872589549366104,0,0.00071563845
0,0,0.013870990238927614,0,0.0012504071575430175,0,0.0005186408
0,0,0.006208696057020743,0,0.0007508986635273312,0,0.0003382573
0,0,0.006985761227363104,0,0.011984877701515241,0,0.00075427344
0,0,0.01327033996156354,0,0.017318638800703584,0,0.0009362043
0,0,0.015562625039066717,0,0.03181286342221984,0,0.0006417038
0,0,0.01045542288302119,0,0.0028869153664226005,0,0.00079357484
0,0,0.006399982311113841,0,0.0009434120325112886,0,0.00092313264
0,0,0.00803421172907621,0,0.021537330976547704,0,0.0006356536
0,0,0.017975124634866883,0,0.028281635699225247,0,0.0009475423
0,0,0.04137110419322828,0,0.0035500275993904274,0,0.0013661186
0,0,0.014701421322745727,0,0.0014250690393609225,0,0.0009617002
0,0,0.04026847369184214,0,0.0014780586476260795,0,0.0012002371
0,0,0.010922694457799306,0,0.0019277285877279155,0,0.0010979981
0,0,0.040131412592216,0,0.0031991391658164415,0,0.0016460989
0,0,0.01493906365841653,0,0.002699468646154264,0,0.000877332
0,0,0.006608271873271882,0,0.012591185292597389,0,0.00043538312
0,0,0.013615677936917252,0,0.008223824390834278,0,0.00033735554
0,0,0.004199998191819516,0,0.0012855452786421223,0,0.00036765824
0,0,0.004279887695252153,0,0.0009510971181070052,0,0.0003310289
0,0,0.003950392707983418,0,0.0010117031787130657,0,0.00020060134
0,0,0.003497750831997574,0,0.002960946860291051,0,0.00052728713
0,0,0.0032193867426870597,0,0.0014289406151700515,0,0.00036554557
0,0,0.003286826719307261,0,0.0008244875454547678,0,0.00043660586
0,0,0.01384233820923382,0,0.0006183019784444584,0,0.00023891228
0,0,0.010881685084843155,0,0.0014289406151700515,0,0.0003152457
0,0,0.005610606748673349,0,0.00154141108736572,0,0.00034374063
0,0,0.0010420305891220896,0,0.006523063883206362,0,0.0003903623
0,0,0.00447832059341917,0,0.0011379707155044997,0,0.0006431785
0,0,0.004200212139046964,0,0.0008418216608744632,0,0.00049848267
0,0,0.0032663884653220893,0,0.012105113192341335,0,0.00040235728
0,0,0.00369448247281282,0,0.002960946860291051,0,0.0004534273
0,0,0.005808202637645517,0,0.00821272813620004,0,0.000577081
0,0,0.006614249954611951,0,0.014765110611386002,0,0.0007307846
0,0,0.017065577946665487,0,0.0026264986997559343,0,0.00052503677
0,0,0.0275725998574028,0,0.0028204658716814964,0,0.00040351905
0,0,0.00915183562232275,0,0.0010853468240624483,0,0.0005043886
0,0,0.015986886747765907,0,0.026573100394831236,0,0.0004757815
0,0,0.022854999377717584,0,0.011771127376992969,0,0.00079392846
0,0,0.08215547599283206,0,0.047181279321609884,0,0.0008055216
0,0,0.059288401568185135,0,0.03706952144101985,0,0.0005527114
0,0,0.14395374841891118,0,0.09534204549552446,0,0.0037599993
0,0,0.21973910535356814,0,0.1987079503965816,0,0.029199243
0,1,0.6333493663049925,0,0.11074842644574218,0,0.01737691
0,1,0.894650101621438,0,0.2603934008772468,0,0.10852623
